time_ms,cpu_used_percent,active_workers,queue_len,completed
1170,70,2,26,31
1180,70,2,27,31
1190,70,2,27,31
1200,70,2,28,31
1210,70,2,28,31
1220,70,2,29,31
1230,70,2,29,31
1240,95,7,23,33
1250,95,7,23,33
1260,95,7,24,33
1270,95,7,24,33
1280,95,7,25,33
1290,95,7,25,33
1300,95,7,26,33
1310,95,7,26,33
1320,95,7,27,33
1330,95,7,27,33
1340,95,7,28,33
1350,95,7,28,33
1360,95,7,29,33
1370,95,7,29,33
1380,95,7,30,33
1390,95,7,30,33
1400,95,7,31,33
1410,95,7,31,33
1420,95,7,32,33
1430,95,7,32,33
1440,95,7,26,40
1450,95,7,26,40
1460,95,7,27,40
1470,95,7,27,40
1480,95,7,28,40
1490,95,7,28,40
1500,95,7,29,40
1510,95,7,29,40
1520,95,7,30,40
1530,95,7,30,40
1540,95,7,31,40
1550,95,7,31,40
1560,95,7,32,40
1570,95,7,32,40
1580,95,7,33,40
1590,95,7,33,40
1600,95,7,34,40
1610,95,7,34,40
1620,95,7,35,40
1630,95,7,35,40
1640,80,3,33,47
1650,80,3,33,47
1660,80,3,34,47
1670,80,3,34,47
1680,80,3,35,47
1690,80,3,35,47
1700,80,3,36,47
1710,80,3,36,47
1720,80,3,37,47
1730,80,3,37,47
1740,80,3,38,47
1750,80,3,38,47
1760,80,3,39,47
1770,80,3,39,47
1780,80,3,40,47
1790,80,3,40,47
1800,80,3,41,47
1810,80,3,41,47
1820,80,3,42,47
1830,80,3,42,47
1840,100,5,38,50
1850,100,5,38,50
1860,100,5,39,50
1870,100,5,39,50
1880,100,5,40,50
1890,100,5,40,50
1900,100,5,41,50
1910,100,5,41,50
1920,100,5,42,50
1930,100,5,42,50
1940,100,5,43,50
1950,100,5,43,50
1960,100,5,44,50
1970,100,5,44,50
1980,100,5,45,50
1990,100,5,45,50
2000,100,5,46,50
2010,100,5,46,50
2020,100,5,47,50
2030,100,5,47,50
2040,95,7,41,55
2050,95,7,41,55
2060,95,7,42,55
2070,95,7,42,55
2080,95,7,43,55
2090,95,7,43,55
2100,95,7,44,55
2110,95,7,44,55
2120,95,7,45,55
2130,95,7,45,55
2140,95,7,46,55
2150,95,7,46,55
2160,95,7,47,55
2170,95,7,47,55
2180,95,7,48,55
2190,95,7,48,55
2200,95,7,49,55
2210,95,7,49,55
2220,95,7,50,55
2230,95,7,50,55
2240,80,8,43,62
2250,80,8,43,62
2260,80,8,44,62
2270,80,8,44,62
2280,80,8,45,62
2290,80,8,45,62
2300,80,8,46,62
2310,80,8,46,62
2320,80,8,47,62
2330,80,8,47,62
2340,80,8,48,62
2350,80,8,48,62
2360,80,8,49,62
2370,80,8,49,62
2380,80,8,50,62
2390,80,8,50,62
2400,80,8,51,62
2410,80,8,51,62
2420,80,8,52,62
2430,80,8,52,62
2440,85,6,47,70
2450,85,6,47,70
2460,85,6,48,70
2470,85,6,48,70
2480,85,6,49,70
2490,85,6,49,70
2500,85,6,50,70
2510,85,6,50,70
2520,85,6,51,70
2530,85,6,51,70
2540,85,6,52,70
2550,85,6,52,70
2560,85,6,53,70
2570,85,6,53,70
2580,85,6,54,70
2590,85,6,54,70
2600,85,6,55,70
2610,85,6,55,70
2620,85,6,56,70
2630,85,6,56,70
2640,100,5,52,76
2650,100,5,52,76
2660,100,5,53,76
2670,100,5,53,76
2680,100,5,54,76
2690,100,5,54,76
2700,100,5,55,76
2710,100,5,55,76
2720,100,5,56,76
2730,100,5,56,76
2740,100,5,57,76
2750,100,5,57,76
2760,100,5,58,76
2770,100,5,58,76
2780,100,5,59,76
2790,100,5,59,76
2800,100,5,60,76
2810,100,5,60,76
2820,100,5,61,76
2830,100,5,61,76
2840,95,7,55,81
2850,95,7,55,81
2860,95,7,56,81
2870,95,7,56,81
2880,95,7,57,81
2890,95,7,57,81
2900,95,7,58,81
2910,95,7,58,81
2920,95,7,59,81
2930,95,7,59,81
2940,95,7,60,81
2950,95,7,60,81
2960,95,7,61,81
2970,95,7,61,81
2980,95,7,62,81
2990,95,7,62,81
3000,95,7,63,81
3010,95,7,63,81
3020,95,7,64,81
3030,95,7,64,81
3040,80,3,62,88
3050,80,3,62,88
3060,80,3,63,88
3070,80,3,63,88
3080,80,3,64,88
3090,80,3,64,88
3100,80,3,65,88
3110,80,3,65,88
3120,80,3,66,88
3130,80,3,66,88
3140,80,3,67,88
3150,80,3,67,88
3160,80,3,68,88
3170,80,3,68,88
3180,80,3,69,88
3190,80,3,69,88
3200,80,3,70,88
3210,80,3,70,88
3220,80,3,71,88
3230,80,3,71,88
3240,80,3,69,91
3250,80,3,69,91
3260,80,3,70,91
3270,80,3,70,91
3280,80,3,71,91
3290,80,3,71,91
3300,80,3,72,91
3310,80,3,72,91
3320,80,3,73,91
3330,80,3,73,91
3340,80,3,74,91
3350,80,3,74,91
3360,80,3,75,91
3370,80,3,75,91
3380,80,3,76,91
3390,80,3,76,91
3400,80,3,77,91
3410,80,3,77,91
3420,80,3,78,91
3430,80,3,78,91
3440,90,4,75,94
3450,90,4,75,94
3460,90,4,76,94
3470,90,4,76,94
3480,90,4,77,94
3490,90,4,77,94
3500,90,4,78,94
3510,90,4,78,94
3520,90,4,79,94
3530,90,4,79,94
3540,90,4,80,94
3550,90,4,80,94
3560,90,4,81,94
3570,90,4,81,94
3580,90,4,82,94
3590,90,4,82,94
3600,90,4,83,94
3610,90,4,83,94
3620,90,4,84,94
3630,90,4,84,94
3640,100,5,80,98
3650,100,5,80,98
3660,100,5,81,98
3670,100,5,81,98
3680,100,5,82,98
3690,100,5,82,98
3700,100,5,83,98
3710,100,5,83,98
3720,100,5,84,98
3730,100,5,84,98
3740,100,5,85,98
3750,100,5,85,98
3760,100,5,86,98
3770,100,5,86,98
3780,100,5,87,98
3790,100,5,87,98
3800,100,5,88,98
3810,100,5,88,98
3820,100,5,89,98
3830,100,5,89,98
3840,100,5,85,103
3850,100,5,85,103
3860,100,5,86,103
3870,100,5,86,103
3880,100,5,87,103
3890,100,5,87,103
3900,100,5,88,103
3910,100,5,88,103
3920,100,5,89,103
3930,100,5,89,103
3940,100,5,90,103
3950,100,5,90,103
3960,100,5,91,103
3970,100,5,91,103
3980,100,5,92,103
3990,100,5,92,103
4000,100,5,93,103
4010,100,5,93,103
4020,100,5,94,103
4030,100,5,94,103
4040,95,7,88,108
4050,95,7,88,108
4060,95,7,89,108
4070,95,7,89,108
4080,95,7,90,108
4090,95,7,90,108
4100,95,7,91,108
4110,95,7,91,108
4120,95,7,92,108
4130,95,7,92,108
4140,95,7,93,108
4150,95,7,93,108
4160,95,7,94,108
4170,95,7,94,108
4180,95,7,95,108
4190,95,7,95,108
4200,95,7,96,108
4210,95,7,96,108
4220,95,7,97,108
4230,95,7,97,108
4240,90,4,94,115
4250,90,4,94,115
4260,90,4,95,115
4270,90,4,95,115
4280,90,4,96,115
4290,90,4,96,115
4300,90,4,97,115
4310,90,4,97,115
4320,90,4,98,115
4330,90,4,98,115
4340,90,4,99,115
4350,90,4,99,115
4360,90,4,100,115
4370,90,4,100,115
4380,90,4,101,115
4390,90,4,101,115
4400,90,4,102,115
4410,90,4,102,115
4420,90,4,103,115
4430,90,4,103,115
4440,80,3,101,119
4450,80,3,101,119
4460,80,3,102,119
4470,80,3,102,119
4480,80,3,103,119
4490,80,3,103,119
4500,80,3,104,119
4510,80,3,104,119
4520,80,3,105,119
4530,80,3,105,119
4540,80,3,106,119
4550,80,3,106,119
4560,80,3,107,119
4570,80,3,107,119
4580,80,3,108,119
4590,80,3,108,119
4600,80,3,109,119
4610,80,3,109,119
4620,80,3,110,119
4630,80,3,110,119
4640,80,3,108,122
4650,80,3,108,122
4660,80,3,109,122
4670,80,3,109,122
4680,80,3,110,122
4690,80,3,110,122
4700,80,3,111,122
4710,80,3,111,122
4720,80,3,112,122
4730,80,3,112,122
4740,80,3,113,122
4750,80,3,113,122
4760,80,3,114,122
4770,80,3,114,122
4780,80,3,115,122
4790,80,3,115,122
4800,80,3,116,122
4810,80,3,116,122
4820,80,3,117,122
4830,80,3,117,122
4840,75,5,113,125
4850,75,5,113,125
4860,75,5,114,125
4870,75,5,114,125
4880,75,5,115,125
4890,75,5,115,125
4900,75,5,116,125
4910,75,5,116,125
4920,75,5,117,125
4930,75,5,117,125
4940,75,5,118,125
4950,75,5,118,125
4960,75,5,119,125
4970,75,5,119,125
4980,75,5,120,125
4990,75,5,120,125
5000,75,5,121,125
5010,75,5,121,125
5020,75,5,122,125
5030,75,5,122,125
5040,100,5,118,130
5050,100,5,118,130
5060,100,5,119,130
5070,100,5,119,130
5080,100,5,120,130
5090,100,5,120,130
5100,100,5,121,130
5110,100,5,121,130
5120,100,5,122,130
5130,100,5,122,130
5140,100,5,123,130
5150,100,5,123,130
5160,100,5,124,130
5170,100,5,124,130
5180,100,5,125,130
5190,100,5,125,130
5200,100,5,126,130
5210,100,5,126,130
5220,100,5,127,130
5230,100,5,127,130
5240,80,8,120,135
5250,80,8,120,135
5260,80,8,121,135
5270,80,8,121,135
5280,80,8,122,135
5290,80,8,122,135
5300,80,8,123,135
5310,80,8,123,135
5320,80,8,124,135
5330,80,8,124,135
5340,80,8,125,135
5350,80,8,125,135
5360,80,8,126,135
5370,80,8,126,135
5380,80,8,127,135
5390,80,8,127,135
5400,80,8,128,135
5410,80,8,128,135
5420,80,8,129,135
5430,80,8,129,135
5440,95,7,123,143
5450,95,7,123,143
5460,95,7,124,143
5470,95,7,124,143
5480,95,7,125,143
5490,95,7,125,143
5500,95,7,126,143
5510,95,7,126,143
5520,95,7,127,143
5530,95,7,127,143
5540,95,7,128,143
5550,95,7,128,143
5560,95,7,129,143
5570,95,7,129,143
5580,95,7,130,143
5590,95,7,130,143
5600,95,7,131,143
5610,95,7,131,143
5620,95,7,132,143
5630,95,7,132,143
5640,95,7,126,150
5650,95,7,126,150
5660,95,7,127,150
5670,95,7,127,150
5680,95,7,128,150
5690,95,7,128,150
5700,95,7,129,150
5710,95,7,129,150
5720,95,7,130,150
5730,95,7,130,150
5740,95,7,131,150
5750,95,7,131,150
5760,95,7,132,150
5770,95,7,132,150
5780,95,7,133,150
5790,95,7,133,150
5800,95,7,134,150
5810,95,7,134,150
5820,95,7,135,150
5830,95,7,135,150
5840,95,7,129,157
5850,95,7,129,157
5860,95,7,130,157
5870,95,7,130,157
5880,95,7,131,157
5890,95,7,131,157
5900,95,7,132,157
5910,95,7,132,157
5920,95,7,133,157
5930,95,7,133,157
5940,95,7,134,157
5950,95,7,134,157
5960,95,7,135,157
5970,95,7,135,157
5980,95,7,136,157
5990,95,7,136,157
6000,95,7,137,157
6010,95,7,137,157
6020,95,7,138,157
6030,95,7,138,157
6040,95,7,132,164
6050,95,7,132,164
6060,95,7,133,164
6070,95,7,133,164
6080,95,7,134,164
6090,95,7,134,164
6100,95,7,135,164
6110,95,7,135,164
6120,95,7,136,164
6130,95,7,136,164
6140,95,7,137,164
6150,95,7,137,164
6160,95,7,138,164
6170,95,7,138,164
6180,95,7,139,164
6190,95,7,139,164
6200,95,7,140,164
6210,95,7,140,164
6220,95,7,141,164
6230,95,7,141,164
6240,75,5,137,171
6250,75,5,137,171
6260,75,5,138,171
6270,75,5,138,171
6280,75,5,139,171
6290,75,5,139,171
6300,75,5,140,171
6310,75,5,140,171
6320,75,5,141,171
6330,75,5,141,171
6340,75,5,142,171
6350,75,5,142,171
6360,75,5,143,171
6370,75,5,143,171
6380,75,5,144,171
6390,75,5,144,171
6400,75,5,145,171
6410,75,5,145,171
6420,75,5,146,171
6430,75,5,146,171
6440,100,5,142,176
6450,100,5,142,176
6460,100,5,143,176
6470,100,5,143,176
6480,100,5,144,176
6490,100,5,144,176
6500,100,5,145,176
6510,100,5,145,176
6520,100,5,146,176
6530,100,5,146,176
6540,100,5,147,176
6550,100,5,147,176
6560,100,5,148,176
6570,100,5,148,176
6580,100,5,149,176
6590,100,5,149,176
6600,100,5,150,176
6610,100,5,150,176
6620,100,5,151,176
6630,100,5,151,176
6640,100,5,147,181
6650,100,5,147,181
6660,100,5,148,181
6670,100,5,148,181
6680,100,5,149,181
6690,100,5,149,181
6700,100,5,150,181
6710,100,5,150,181
6720,100,5,151,181
6730,100,5,151,181
6740,100,5,152,181
6750,100,5,152,181
6760,100,5,153,181
6770,100,5,153,181
6780,100,5,154,181
6790,100,5,154,181
6800,100,5,155,181
6810,100,5,155,181
6820,100,5,156,181
6830,100,5,156,181
6840,75,5,152,186
6850,75,5,152,186
6860,75,5,153,186
6870,75,5,153,186
6880,75,5,154,186
6890,75,5,154,186
6900,75,5,155,186
6910,75,5,155,186
6920,75,5,156,186
6930,75,5,156,186
6940,75,5,157,186
6950,75,5,157,186
6960,75,5,158,186
6970,75,5,158,186
6980,75,5,159,186
6990,75,5,159,186
7000,75,5,160,186
7010,75,5,160,186
7020,75,5,161,186
7030,75,5,161,186
7040,100,5,157,191
7050,100,5,157,191
7060,100,5,158,191
7070,100,5,158,191
7080,100,5,159,191
7090,100,5,159,191
7100,100,5,160,191
7110,100,5,160,191
7120,100,5,161,191
7130,100,5,161,191
7140,100,5,162,191
7150,100,5,162,191
7160,100,5,163,191
7170,100,5,163,191
7180,100,5,164,191
7190,100,5,164,191
7200,100,5,165,191
7210,100,5,165,191
7220,100,5,166,191
7230,100,5,166,191
7240,70,2,165,196
7250,70,2,165,196
7260,70,2,166,196
7270,70,2,166,196
7280,70,2,167,196
7290,70,2,167,196
7300,70,2,168,196
7310,70,2,168,196
7320,70,2,169,196
7330,70,2,169,196
7340,70,2,170,196
7350,70,2,170,196
7360,70,2,171,196
7370,70,2,171,196
7380,70,2,172,196
7390,70,2,172,196
7400,70,2,173,196
7410,70,2,173,196
7420,70,2,174,196
7430,70,2,174,196
7440,70,2,173,198
7450,70,2,173,198
7460,70,2,174,198
7470,70,2,174,198
7480,70,2,175,198
7490,70,2,175,198
7500,70,2,176,198
7510,70,2,176,198
7520,70,2,177,198
7530,70,2,177,198
7540,70,2,178,198
7550,70,2,178,198
7560,70,2,179,198
7570,70,2,179,198
7580,70,2,180,198
7590,70,2,180,198
7600,70,2,181,198
7610,70,2,181,198
7620,70,2,182,198
7630,70,2,182,198
7640,100,5,178,200
7650,100,5,178,200
7660,100,5,179,200
7670,100,5,179,200
7680,100,5,180,200
7690,100,5,180,200
7700,100,5,181,200
7710,100,5,181,200
7720,100,5,182,200
7730,100,5,182,200
7740,100,5,183,200
7750,100,5,183,200
7760,100,5,184,200
7770,100,5,184,200
7780,100,5,185,200
7790,100,5,185,200
7800,100,5,186,200
7810,100,5,186,200
7820,100,5,187,200
7830,100,5,187,200
7840,100,5,183,205
7850,100,5,183,205
7860,100,5,184,205
7870,100,5,184,205
7880,100,5,185,205
7890,100,5,185,205
7900,100,5,186,205
7910,100,5,186,205
7920,100,5,187,205
7930,100,5,187,205
7940,100,5,188,205
7950,100,5,188,205
7960,100,5,189,205
7970,100,5,189,205
7980,100,5,190,205
7990,100,5,190,205
8000,100,5,191,205
8010,100,5,191,205
8020,100,5,192,205
8030,100,5,192,205
8040,75,5,188,210
8050,75,5,188,210
8060,75,5,189,210
8070,75,5,189,210
8080,75,5,190,210
8090,75,5,190,210
8100,75,5,191,210
8110,75,5,191,210
8120,75,5,192,210
8130,75,5,192,210
8140,75,5,193,210
8150,75,5,193,210
8160,75,5,194,210
8170,75,5,194,210
8180,75,5,195,210
8190,75,5,195,210
8200,75,5,196,210
8210,75,5,196,210
8220,75,5,197,210
8230,75,5,197,210
8240,90,4,194,215
8250,90,4,194,215
8260,90,4,195,215
8270,90,4,195,215
8280,90,4,196,215
8290,90,4,196,215
8300,90,4,197,215
8310,90,4,197,215
8320,90,4,198,215
8330,90,4,198,215
8340,90,4,199,215
8350,90,4,199,215
8360,90,4,200,215
8370,90,4,200,215
8380,90,4,201,215
8390,90,4,201,215
8400,90,4,202,215
8410,90,4,202,215
8420,90,4,203,215
8430,90,4,203,215
8440,100,5,199,219
8450,100,5,199,219
8460,100,5,200,219
8470,100,5,200,219
8480,100,5,201,219
8490,100,5,201,219
8500,100,5,202,219
8510,100,5,202,219
8520,100,5,203,219
8530,100,5,203,219
8540,100,5,204,219
8550,100,5,204,219
8560,100,5,205,219
8570,100,5,205,219
8580,100,5,206,219
8590,100,5,206,219
8600,100,5,207,219
8610,100,5,207,219
8620,100,5,208,219
8630,100,5,208,219
8640,90,4,205,224
8650,90,4,205,224
8660,90,4,206,224
8670,90,4,206,224
8680,90,4,207,224
8690,90,4,207,224
8700,90,4,208,224
8710,90,4,208,224
8720,90,4,209,224
8730,90,4,209,224
8740,90,4,210,224
8750,90,4,210,224
8760,90,4,211,224
8770,90,4,211,224
8780,90,4,212,224
8790,90,4,212,224
8800,90,4,213,224
8810,90,4,213,224
8820,90,4,214,224
8830,90,4,214,224
8840,75,5,210,228
8850,75,5,210,228
8860,75,5,211,228
8870,75,5,211,228
8880,75,5,212,228
8890,75,5,212,228
8900,75,5,213,228
8910,75,5,213,228
8920,75,5,214,228
8930,75,5,214,228
8940,75,5,215,228
8950,75,5,215,228
8960,75,5,216,228
8970,75,5,216,228
8980,75,5,217,228
8990,75,5,217,228
9000,75,5,218,228
9010,75,5,218,228
9020,75,5,219,228
9030,75,5,219,228
9040,95,7,213,233
9050,95,7,213,233
9060,95,7,214,233
9070,95,7,214,233
9080,95,7,215,233
9090,95,7,215,233
9100,95,7,216,233
9110,95,7,216,233
9120,95,7,217,233
9130,95,7,217,233
9140,95,7,218,233
9150,95,7,218,233
9160,95,7,219,233
9170,95,7,219,233
9180,95,7,220,233
9190,95,7,220,233
9200,95,7,221,233
9210,95,7,221,233
9220,95,7,222,233
9230,95,7,222,233
9240,95,7,216,240
9250,95,7,216,240
9260,95,7,217,240
9270,95,7,217,240
9280,95,7,218,240
9290,95,7,218,240
9300,95,7,219,240
9310,95,7,219,240
9320,95,7,220,240
9330,95,7,220,240
9340,95,7,221,240
9350,95,7,221,240
9360,95,7,222,240
9370,95,7,222,240
9380,95,7,223,240
9390,95,7,223,240
9400,95,7,224,240
9410,95,7,224,240
9420,95,7,225,240
9430,95,7,225,240
9440,85,6,220,247
9450,85,6,220,247
9460,85,6,221,247
9470,85,6,221,247
9480,85,6,222,247
9490,85,6,222,247
9500,85,6,223,247
9510,85,6,223,247
9520,85,6,224,247
9530,85,6,224,247
9540,85,6,225,247
9550,85,6,225,247
9560,85,6,226,247
9570,85,6,226,247
9580,85,6,227,247
9590,85,6,227,247
9600,85,6,228,247
9610,85,6,228,247
9620,85,6,229,247
9630,85,6,229,247
9640,100,5,225,253
9650,100,5,225,253
9660,100,5,226,253
9670,100,5,226,253
9680,100,5,227,253
9690,100,5,227,253
9700,100,5,228,253
9710,100,5,228,253
9720,100,5,229,253
9730,100,5,229,253
9740,100,5,230,253
9750,100,5,230,253
9760,100,5,231,253
9770,100,5,231,253
9780,100,5,232,253
9790,100,5,232,253
9800,100,5,233,253
9810,100,5,233,253
9820,100,5,234,253
9830,100,5,234,253
9840,100,5,230,258
9850,100,5,230,258
9860,100,5,231,258
9870,100,5,231,258
9880,100,5,232,258
9890,100,5,232,258
9900,100,5,233,258
9910,100,5,233,258
9920,100,5,234,258
9930,100,5,234,258
9940,100,5,235,258
9950,100,5,235,258
9960,100,5,236,258
9970,100,5,236,258
9980,100,5,237,258
9990,100,5,237,258
10000,100,5,238,258
10010,100,5,238,258
10020,100,5,239,258
10030,100,5,239,258
10040,85,6,234,263
10050,85,6,234,263
10060,85,6,235,263
10070,85,6,235,263
10080,85,6,236,263
10090,85,6,236,263
10100,85,6,237,263
10110,85,6,237,263
10120,85,6,238,263
10130,85,6,238,263
10140,85,6,239,263
10150,85,6,239,263
10160,85,6,240,263
10170,85,6,240,263
10180,85,6,241,263
10190,85,6,241,263
10200,85,6,242,263
10210,85,6,242,263
10220,85,6,243,263
10230,85,6,243,263
10240,90,4,240,269
10250,90,4,240,269
10260,90,4,241,269
10270,90,4,241,269
10280,90,4,242,269
10290,90,4,242,269
10300,90,4,243,269
10310,90,4,243,269
10320,90,4,244,269
10330,90,4,244,269
10340,90,4,245,269
10350,90,4,245,269
10360,90,4,246,269
10370,90,4,246,269
10380,90,4,247,269
10390,90,4,247,269
10400,90,4,248,269
10410,90,4,248,269
10420,90,4,249,269
10430,90,4,249,269
10440,100,5,245,273
10450,100,5,245,273
10460,100,5,246,273
10470,100,5,246,273
10480,100,5,247,273
10490,100,5,247,273
10500,100,5,248,273
10510,100,5,248,273
10520,100,5,249,273
10530,100,5,249,273
10540,100,5,250,273
10550,100,5,250,273
10560,100,5,251,273
10570,100,5,251,273
10580,100,5,252,273
10590,100,5,252,273
10600,100,5,253,273
10610,100,5,253,273
10620,100,5,254,273
10630,100,5,254,273
10640,100,5,250,278
10650,100,5,250,278
10660,100,5,251,278
10670,100,5,251,278
10680,100,5,252,278
10690,100,5,252,278
10700,100,5,253,278
10710,100,5,253,278
10720,100,5,254,278
10730,100,5,254,278
10740,100,5,255,278
10750,100,5,255,278
10760,100,5,256,278
10770,100,5,256,278
10780,100,5,257,278
10790,100,5,257,278
10800,100,5,258,278
10810,100,5,258,278
10820,100,5,259,278
10830,100,5,259,278
10840,75,5,255,283
10850,75,5,255,283
10860,75,5,256,283
10870,75,5,256,283
10880,75,5,257,283
10890,75,5,257,283
10900,75,5,258,283
10910,75,5,258,283
10920,75,5,259,283
10930,75,5,259,283
10940,75,5,260,283
10950,75,5,260,283
10960,75,5,261,283
10970,75,5,261,283
10980,75,5,262,283
10990,75,5,262,283
11000,75,5,263,283
11010,75,5,263,283
11020,75,5,264,283
11030,75,5,264,283
11040,90,4,261,288
11050,90,4,261,288
11060,90,4,262,288
11070,90,4,262,288
11080,90,4,263,288
11090,90,4,263,288
11100,90,4,264,288
11110,90,4,264,288
11120,90,4,265,288
11130,90,4,265,288
11140,90,4,266,288
11150,90,4,266,288
11160,90,4,267,288
11170,90,4,267,288
11180,90,4,268,288
11190,90,4,268,288
11200,90,4,269,288
11210,90,4,269,288
11220,90,4,270,288
11230,90,4,270,288
11240,75,5,266,292
11250,75,5,266,292
11260,75,5,267,292
11270,75,5,267,292
11280,75,5,268,292
11290,75,5,268,292
11300,75,5,269,292
11310,75,5,269,292
11320,75,5,270,292
11330,75,5,270,292
11340,75,5,271,292
11350,75,5,271,292
11360,75,5,272,292
11370,75,5,272,292
11380,75,5,273,292
11390,75,5,273,292
11400,75,5,274,292
11410,75,5,274,292
11420,75,5,275,292
11430,75,5,275,292
11440,90,4,272,297
11450,90,4,272,297
11460,90,4,273,297
11470,90,4,273,297
11480,90,4,274,297
11490,90,4,274,297
11500,90,4,275,297
11510,90,4,275,297
11520,90,4,276,297
11530,90,4,276,297
11540,90,4,277,297
11550,90,4,277,297
11560,90,4,278,297
11570,90,4,278,297
11580,90,4,279,297
11590,90,4,279,297
11600,90,4,280,297
11610,90,4,280,297
11620,90,4,281,297
11630,90,4,281,297
11640,100,5,277,301
11650,100,5,277,301
11660,100,5,278,301
11670,100,5,278,301
11680,100,5,279,301
11690,100,5,279,301
11700,100,5,280,301
11710,100,5,280,301
11720,100,5,281,301
11730,100,5,281,301
11740,100,5,282,301
11750,100,5,282,301
11760,100,5,283,301
11770,100,5,283,301
11780,100,5,284,301
11790,100,5,284,301
11800,100,5,285,301
11810,100,5,285,301
11820,100,5,286,301
11830,100,5,286,301
11840,100,5,282,306
11850,100,5,282,306
11860,100,5,283,306
11870,100,5,283,306
11880,100,5,284,306
11890,100,5,284,306
11900,100,5,285,306
11910,100,5,285,306
11920,100,5,286,306
11930,100,5,286,306
11940,100,5,287,306
11950,100,5,287,306
11960,100,5,288,306
11970,100,5,288,306
11980,100,5,289,306
11990,100,5,289,306
12000,100,5,290,306
12010,100,5,290,306
12020,100,5,291,306
12030,100,5,291,306
12040,100,5,287,311
12050,100,5,287,311
12060,100,5,288,311
12070,100,5,288,311
12080,100,5,289,311
12090,100,5,289,311
12100,100,5,290,311
12110,100,5,290,311
12120,100,5,291,311
12130,100,5,291,311
12140,100,5,292,311
12150,100,5,292,311
12160,100,5,293,311
12170,100,5,293,311
12180,100,5,294,311
12190,100,5,294,311
12200,100,5,295,311
12210,100,5,295,311
12220,100,5,296,311
12230,100,5,296,311
12240,100,5,292,316
12250,100,5,292,316
12260,100,5,293,316
12270,100,5,293,316
12280,100,5,294,316
12290,100,5,294,316
12300,100,5,295,316
12310,100,5,295,316
12320,100,5,296,316
12330,100,5,296,316
12340,100,5,297,316
12350,100,5,297,316
12360,100,5,298,316
12370,100,5,298,316
12380,100,5,299,316
12390,100,5,299,316
12400,100,5,300,316
12410,100,5,300,316
12420,100,5,301,316
12430,100,5,301,316
12440,80,8,294,321
12450,80,8,294,321
12460,80,8,295,321
12470,80,8,295,321
12480,80,8,296,321
12490,80,8,296,321
12500,80,8,297,321
12510,80,8,297,321
12520,80,8,298,321
12530,80,8,298,321
12540,80,8,299,321
12550,80,8,299,321
12560,80,8,300,321
12570,80,8,300,321
12580,80,8,301,321
12590,80,8,301,321
12600,80,8,302,321
12610,80,8,302,321
12620,80,8,303,321
12630,80,8,303,321
12640,85,6,298,329
12650,85,6,298,329
12660,85,6,299,329
12670,85,6,299,329
12680,85,6,300,329
12690,85,6,300,329
12700,85,6,301,329
12710,85,6,301,329
12720,85,6,302,329
12730,85,6,302,329
12740,85,6,303,329
12750,85,6,303,329
12760,85,6,304,329
12770,85,6,304,329
12780,85,6,305,329
12790,85,6,305,329
12800,85,6,306,329
12810,85,6,306,329
12820,85,6,307,329
12830,85,6,307,329
12840,70,2,306,335
12850,70,2,306,335
12860,70,2,307,335
12870,70,2,307,335
12880,70,2,308,335
12890,70,2,308,335
12900,70,2,309,335
12910,70,2,309,335
12920,70,2,310,335
12930,70,2,310,335
12940,70,2,311,335
12950,70,2,311,335
12960,70,2,312,335
12970,70,2,312,335
12980,70,2,313,335
12990,70,2,313,335
13000,70,2,314,335
13010,70,2,314,335
13020,70,2,315,335
13030,70,2,315,335
13040,70,2,314,337
13050,70,2,314,337
13060,70,2,315,337
13070,70,2,315,337
13080,70,2,316,337
13090,70,2,316,337
13100,70,2,317,337
13110,70,2,317,337
13120,70,2,318,337
13130,70,2,318,337
13140,70,2,319,337
13150,70,2,319,337
13160,70,2,320,337
13170,70,2,320,337
13180,70,2,321,337
13190,70,2,321,337
13200,70,2,322,337
13210,70,2,322,337
13220,70,2,323,337
13230,70,2,323,337
13240,90,4,320,339
13250,90,4,320,339
13260,90,4,321,339
13270,90,4,321,339
13280,90,4,322,339
13290,90,4,322,339
13300,90,4,323,339
13310,90,4,323,339
13320,90,4,324,339
13330,90,4,324,339
13340,90,4,325,339
13350,90,4,325,339
13360,90,4,326,339
13370,90,4,326,339
13380,90,4,327,339
13390,90,4,327,339
13400,90,4,328,339
13410,90,4,328,339
13420,90,4,329,339
13430,90,4,329,339
13440,95,7,323,343
13450,95,7,323,343
13460,95,7,324,343
13470,95,7,324,343
13480,95,7,325,343
13490,95,7,325,343
13500,95,7,326,343
13510,95,7,326,343
13520,95,7,327,343
13530,95,7,327,343
13540,95,7,328,343
13550,95,7,328,343
13560,95,7,329,343
13570,95,7,329,343
13580,95,7,330,343
13590,95,7,330,343
13600,95,7,331,343
13610,95,7,331,343
13620,95,7,332,343
13630,95,7,332,343
13640,95,7,326,350
13650,95,7,326,350
13660,95,7,327,350
13670,95,7,327,350
13680,95,7,328,350
13690,95,7,328,350
13700,95,7,329,350
13710,95,7,329,350
13720,95,7,330,350
13730,95,7,330,350
13740,95,7,331,350
13750,95,7,331,350
13760,95,7,332,350
13770,95,7,332,350
13780,95,7,333,350
13790,95,7,333,350
13800,95,7,334,350
13810,95,7,334,350
13820,95,7,335,350
13830,95,7,335,350
13840,85,6,330,357
13850,85,6,330,357
13860,85,6,331,357
